CustomerID,Sex,Age,Marital Status,Number of Dependants,Annual Income,Account Type,Credit Limit,Number of Accounts,Months since Openning,Outstanding Balance,Utilisation Ratio,Total Amount of Transactions,Total Number of Transactions,Number of Contacts over 12 months,Months Inactive over 12 months,Status
1423717412,M,51,Married,3,$50K - $70K,Silver,1590,2,36,1273,0.801,7352,80,3,3,Active
1424873462,F,52,Married,3,Less than $50K,Silver,3302,5,39,2517,0.762,2682,47,2,3,Closed
1424444612,M,37,Unknown,2,$90K - $110K,Silver,12222,3,28,0,0,4215,63,3,2,Active
1420603262,F,53,Married,2,Less than $50K,Silver,2859,2,33,2517,0.88,817,30,3,3,Closed
1425071462,M,43,Single,0,$90K - $110K,Silver,11247,2,36,0,0,4894,85,2,2,Active
1417663562,M,41,Married,2,$70K - $90K,Silver,6062,4,36,761,0.126,3877,66,2,3,Active
1559478512,M,51,Married,1,$70K - $90K,Silver,9589,3,35,628,0.065,3971,66,2,3,Active
1426306562,M,55,Single,3,$50K - $70K,Silver,3065,4,35,0,0,3524,69,4,1,Active
1637633912,F,58,Single,1,$50K - $70K,Silver,6960,3,53,1536,0.221,3112,79,1,3,Active
1630652912,F,46,Married,4,Less than $50K,Silver,1438.3,6,41,0,0,4200,86,1,3,Active
1427097812,M,47,Divorced,2,$70K - $90K,Silver,4786,5,29,1553,0.324,5039,76,3,2,Active
1441858412,F,56,Married,4,Less than $50K,Silver,2796,3,36,0,0,4536,81,2,5,Active
1422510812,F,48,Married,2,Unknown,Silver,4382,6,38,0,0,2446,34,3,2,Closed
1577834612,F,43,Single,2,Less than $50K,Silver,2304,5,29,1589,0.69,1273,36,2,1,Active
1418159912,F,26,Married,0,Less than $50K,Silver,5422,5,18,682,0.126,4460,62,2,3,Active
1619236262,F,38,Single,2,Less than $50K,Silver,1568,3,33,0,0,2812,59,3,3,Closed
1538650412,M,51,Single,4,$110K and Over,Silver,12101,6,45,2517,0.208,2086,44,3,2,Active
1424984612,F,55,Married,4,$50K - $70K,Silver,3156,4,41,2517,0.798,2091,48,3,3,Active
1431921212,F,56,Married,2,Less than $50K,Silver,2041,1,43,1158,0.567,3588,63,2,2,Active
1439507012,F,39,Single,2,Less than $50K,Silver,1438.3,4,36,576,0.4,2567,48,1,3,Closed
1435147412,F,47,Married,4,$50K - $70K,Diamond,23981,2,34,0,0,4536,61,3,3,Closed
1432617212,M,64,Single,0,Less than $50K,Silver,3812,3,36,2517,0.66,2325,45,5,3,Closed
1426348862,M,54,Married,1,$90K - $110K,Silver,32558,4,43,2016,0.062,1440,37,4,2,Active
1426533212,M,43,Married,2,$110K and Over,Gold,34516,3,23,1153,0.033,4486,71,2,3,Active
1432071062,M,46,Single,2,$70K - $90K,Silver,6272,1,34,1434,0.229,4514,66,2,3,Active
1435519262,M,53,Single,2,$110K and Over,Diamond,34516,2,36,1051,0.03,8938,114,1,1,Active
1437615512,F,39,Single,2,$50K - $70K,Silver,7093,3,28,2517,0.355,13937,120,1,1,Active
1442294912,F,52,Single,5,Less than $50K,Gold,11280,3,36,1523,0.135,16237,128,2,2,Active
1649630012,M,42,Single,3,$70K - $90K,Silver,6318,5,38,1397,0.221,4166,86,1,1,Active
1441340762,M,59,Single,0,$50K - $70K,Silver,1648,3,46,997,0.605,1776,36,3,3,Active
1428616562,M,56,Married,1,$70K - $90K,Silver,10117,3,46,2242,0.222,1509,44,1,2,Active
1537614812,M,45,Married,3,$70K - $90K,Silver,12691,5,39,777,0.061,1144,42,3,1,Active
1416760262,F,39,Married,1,$50K - $70K,Silver,2147,5,36,771,0.359,4631,76,2,3,Active
1439012912,M,63,Single,0,$50K - $70K,Gold,18064,4,54,1695,0.094,3434,71,3,3,Active
1438247462,M,41,Married,2,$70K - $90K,Gold,31497,2,31,2192,0.07,7685,92,3,3,Active
1636656212,F,54,Married,3,$50K - $70K,Silver,1438.3,5,49,886,0.616,4385,91,2,1,Active
1433857562,F,40,Single,2,Less than $50K,Silver,1965,2,27,0,0,4268,91,2,6,Active
1434488162,F,43,Married,5,Less than $50K,Silver,3981,2,39,0,0,2134,42,4,3,Closed
1419363362,F,58,Single,2,$50K - $70K,Silver,5386,4,50,0,0,4846,84,3,3,Active
1421080412,F,53,Divorced,3,Less than $50K,Silver,1529,3,42,563,0.368,4220,83,4,2,Active
1544201762,F,44,Married,4,Unknown,Silver,8230,1,33,1333,0.162,7736,84,1,2,Active
1431736112,F,37,Single,2,Less than $50K,Silver,2535,5,36,1352,0.533,3840,72,1,2,Active
1579274012,M,59,Married,1,$50K - $70K,Silver,4188,5,53,2200,0.525,4911,86,2,1,Active
1487185262,M,50,Married,2,$70K - $90K,Silver,21869,6,43,950,0.043,4233,71,4,3,Active
1575291362,M,59,Married,0,$70K - $90K,Silver,12554,6,53,2169,0.173,1422,30,4,1,Active
1435402862,F,51,Married,3,Unknown,Silver,2886,3,36,2517,0.872,4884,89,3,3,Active
1422706262,F,44,Unknown,3,Less than $50K,Silver,2608,3,36,1804,0.692,4671,61,2,3,Active
1587264212,M,39,Single,2,$110K and Over,Silver,1726,1,33,1476,0.855,1804,34,4,3,Closed
1559012162,F,46,Married,2,Less than $50K,Silver,5014,5,28,1910,0.381,1209,25,1,1,Active
1561376762,M,41,Married,3,$70K - $90K,Silver,2888,3,30,1676,0.58,3798,58,1,1,Active
1558149512,F,36,Married,2,Less than $50K,Silver,1971,5,17,0,0,4979,77,2,2,Active
1440084362,M,47,Single,3,$70K - $90K,Silver,17656,3,36,0,0,4633,71,2,3,Active
1431392912,M,51,Single,1,$70K - $90K,Silver,4248,2,22,1177,0.277,13958,116,3,3,Active
1512770612,F,38,Married,3,Less than $50K,Silver,5523,3,31,2517,0.456,4170,80,3,1,Active
1436329862,M,55,Married,3,$90K - $110K,Silver,26101,3,42,614,0.024,1472,48,1,2,Active
1418062862,M,41,Married,4,$70K - $90K,Silver,8923,4,36,2517,0.282,1589,24,2,1,Active
1433937662,M,47,Married,1,$90K - $110K,Silver,11722,6,37,1667,0.142,1497,35,3,3,Active
1436493962,F,36,Married,2,Unknown,Silver,8621,5,26,1251,0.145,1989,37,2,2,Active
1634177612,F,45,Married,3,Less than $50K,Silver,2826,4,27,2162,0.765,2005,32,2,3,Active
1623890012,M,55,Married,2,$110K and Over,Silver,17627,3,50,1756,0.1,4836,74,3,2,Active
1440315212,F,55,Single,2,Less than $50K,Silver,2426,3,39,1589,0.655,5175,82,3,2,Active
1426417412,M,40,Single,4,$90K - $110K,Gold,34516,3,22,0,0,1028,26,3,1,Closed
1645922312,F,32,Married,3,$50K - $70K,Silver,3174,4,26,2084,0.657,4508,83,3,3,Active
1423569512,M,55,Married,0,$50K - $70K,Silver,3097,3,36,827,0.267,1390,24,2,3,Active
1516216262,F,45,Single,2,Less than $50K,Silver,7486,3,38,1758,0.235,4604,70,1,2,Active
1425017462,F,39,Single,3,Less than $50K,Silver,3920,6,25,2008,0.512,3178,53,2,1,Active
1488971312,M,35,Married,3,$110K and Over,Silver,14869,4,28,0,0,2753,48,2,3,Active
1417592312,F,46,Unknown,4,Less than $50K,Silver,2533,3,37,2136,0.843,3197,50,4,1,Active
1431314612,F,42,Married,3,Less than $50K,Silver,2363,6,33,1495,0.633,4420,65,3,3,Active
1558602512,F,52,Single,3,Less than $50K,Gold,13109,3,34,1375,0.105,3563,73,2,2,Active
1596284612,M,57,Married,4,$110K and Over,Silver,10711,4,51,1970,0.184,1180,29,1,3,Active
1433074862,M,43,Married,3,$50K - $70K,Silver,12219,3,32,1462,0.12,3843,69,3,1,Active
1429584062,F,38,Single,1,Less than $50K,Silver,3764,3,36,0,0,1572,57,3,2,Active
1622195012,F,48,Married,4,$50K - $70K,Gold,21163,3,43,2517,0.119,1732,35,0,1,Active
1559198312,M,55,Single,1,$90K - $110K,Silver,2663,4,44,1784,0.67,4317,81,2,3,Active
1628733662,F,36,Married,2,Unknown,Silver,3002,5,31,1002,0.334,2624,46,1,3,Active
1437685712,M,49,Single,3,$50K - $70K,Silver,4601,1,36,0,0,9610,76,4,3,Closed
1434905312,M,47,Single,3,$70K - $90K,Silver,1659,3,36,1544,0.931,1920,39,4,2,Closed
1418305262,F,30,Married,0,Less than $50K,Silver,2898,5,19,0,0,2632,64,4,1,Active
1575172262,M,55,Married,3,$90K - $110K,Silver,3436,4,47,2016,0.587,1097,33,3,2,Active
1606817162,F,30,Single,1,Unknown,Silver,7536,3,24,1272,0.169,4189,86,4,5,Active
1433724512,F,51,Married,3,Less than $50K,Silver,8148,3,39,701,0.086,4124,87,0,3,Active
1430410262,M,63,Married,2,$50K - $70K,Silver,5007,2,36,930,0.186,1050,28,2,2,Active
1421616212,F,50,Unknown,1,Less than $50K,Gold,11888,4,36,2090,0.176,1137,30,2,2,Active
1613392712,F,44,Married,4,Less than $50K,Silver,2771,1,39,1779,0.642,8268,73,1,1,Active
1422087062,F,37,Married,1,$50K - $70K,Silver,5865,4,25,2517,0.429,2623,47,4,3,Active
1559620712,F,48,Single,2,Less than $50K,Silver,8881,2,38,1901,0.214,15530,110,2,1,Active
1441803812,F,44,Married,1,$50K - $70K,Silver,6849,6,35,0,0,3770,82,2,2,Active
1592397512,F,52,Single,2,$50K - $70K,Silver,4259,4,46,0,0,4389,80,3,2,Active
1429837562,F,48,Married,2,$50K - $70K,Silver,5210,3,36,0,0,1309,45,2,3,Active
1423878362,M,49,Married,3,$70K - $90K,Silver,2501,5,39,0,0,4837,87,3,3,Active
1422189362,F,39,Married,3,Unknown,Silver,4376,2,26,855,0.195,2862,52,3,2,Closed
1425344012,M,39,Single,3,$90K - $110K,Silver,10009,5,30,1604,0.16,4347,75,3,3,Active
1425524462,F,42,Married,4,Unknown,Silver,6751,3,31,1192,0.177,7921,93,1,2,Active
1424703662,F,44,Single,4,Unknown,Silver,12310,4,34,670,0.054,4176,76,2,1,Active
1625918012,M,51,Married,3,$90K - $110K,Silver,3458,6,46,1989,0.575,3409,59,3,3,Active
1426031012,F,40,Divorced,4,Less than $50K,Silver,1438.3,5,36,915,0.636,3754,58,3,3,Active
1417180862,M,53,Single,3,$70K - $90K,Silver,6836,6,36,1607,0.235,4421,74,2,2,Active
1425289112,M,38,Unknown,3,$90K - $110K,Silver,32866,6,26,2098,0.064,3788,76,3,1,Active
1433941412,F,46,Single,5,Unknown,Silver,11287,2,38,1513,0.134,5157,72,3,2,Active
1430258462,M,48,Divorced,3,$110K and Over,Silver,34516,4,36,2517,0.073,1699,48,2,3,Active
1442870612,F,39,Single,1,$50K - $70K,Silver,9956,3,20,1117,0.112,1447,39,2,2,Active
1418019812,M,37,Married,2,Less than $50K,Silver,3079,2,28,1267,0.411,14540,104,3,2,Active
1416452312,M,61,Single,0,$50K - $70K,Silver,2228,1,49,1480,0.664,4431,71,3,2,Active
1603008062,M,37,Married,1,$70K - $90K,Silver,20144,5,31,1195,0.059,14287,106,2,1,Active
1610911862,M,33,Divorced,1,$50K - $70K,Silver,2507,6,28,1592,0.635,4355,79,3,1,Active
1440475262,F,60,Unknown,0,Less than $50K,Silver,3828,4,36,0,0,4470,58,1,3,Active
1437064562,F,52,Divorced,3,Less than $50K,Silver,1986,3,36,1411,0.71,7249,86,2,1,Active
1559534162,M,43,Single,2,$50K - $70K,Silver,9662,6,31,817,0.085,3817,70,1,1,Active
1438207862,F,51,Married,1,Unknown,Silver,2002,4,39,1248,0.623,1585,40,3,3,Active
1420933412,F,45,Married,3,Less than $50K,Silver,2726,2,32,2127,0.78,5578,89,2,3,Active
1422704312,M,51,Married,2,$90K - $110K,Silver,13587,5,34,2374,0.175,4995,88,1,4,Active
1420242512,M,37,Married,1,$110K and Over,Silver,11726,5,26,1925,0.164,4186,63,1,2,Active
1433730962,M,44,Single,2,$90K - $110K,Gold,34516,2,36,569,0.016,8570,68,3,3,Closed
1417419662,M,57,Unknown,2,$70K - $90K,Silver,2480,4,45,1584,0.639,3438,66,2,1,Active
1544419412,M,34,Single,2,Less than $50K,Silver,8940,1,23,1518,0.17,14459,97,2,3,Active
1439082962,F,46,Single,3,Less than $50K,Silver,3913,5,41,0,0,5170,93,3,3,Active
1649339462,F,32,Single,1,Less than $50K,Silver,2428,6,28,1027,0.423,3007,84,3,3,Active
1433710562,M,64,Single,1,Less than $50K,Silver,4417,5,45,0,0,4253,72,2,3,Active
1425730412,F,46,Married,3,$50K - $70K,Silver,10018,2,38,829,0.083,13819,114,3,3,Active
1418872862,M,42,Married,3,$50K - $70K,Silver,5848,2,26,1481,0.253,8417,95,2,1,Active
1575017162,M,50,Single,3,$70K - $90K,Silver,10762,4,38,703,0.065,4509,71,1,1,Active
1598452262,F,46,Single,4,Less than $50K,Silver,6265,5,40,1942,0.31,1715,43,2,1,Active
1647812312,F,53,Single,2,Unknown,Silver,10195,2,49,0,0,2489,54,4,2,Closed
1432820162,F,56,Single,2,Unknown,Silver,2500,5,36,1298,0.519,3673,72,4,3,Active
1418673362,F,39,Married,2,Less than $50K,Silver,5484,4,26,2517,0.459,2025,51,5,2,Active
1515058112,F,53,Single,2,Less than $50K,Silver,2153,3,46,0,0,4628,69,2,5,Active
1578707612,F,40,Married,5,Less than $50K,Silver,2114,3,30,1618,0.765,4518,88,2,2,Active
1437126962,M,54,Married,1,$70K - $90K,Silver,20050,4,36,1225,0.061,1306,26,4,1,Active
1424059412,F,47,Married,2,Less than $50K,Silver,5544,3,35,1184,0.214,1336,38,2,2,Active
1432891262,F,46,Unknown,3,Less than $50K,Silver,7199,2,36,1235,0.172,4050,78,1,3,Active
1577492162,F,48,Married,2,Unknown,Silver,4009,3,27,1361,0.339,4506,80,2,1,Active
1424297162,F,48,Married,5,Less than $50K,Silver,2364,3,30,1619,0.685,3230,65,3,2,Active
1430785262,F,45,Married,5,Less than $50K,Silver,2867,5,39,1209,0.422,5311,81,2,3,Active
1496393312,F,60,Divorced,1,Less than $50K,Silver,2903,5,53,1251,0.431,4555,76,3,5,Active
1427797112,M,42,Single,4,$70K - $90K,Silver,9442,5,33,838,0.089,3157,63,3,1,Active
1428596762,F,52,Unknown,2,Less than $50K,Silver,3433,4,44,2486,0.724,4831,78,3,1,Active
1436344112,F,42,Married,4,Unknown,Silver,8348,4,23,0,0,15905,111,2,1,Active
1596074762,F,46,Single,4,Less than $50K,Silver,3556,3,40,2172,0.611,1221,41,2,2,Active
1422921212,M,47,Married,2,$70K - $90K,Gold,34516,2,35,1349,0.039,8582,106,1,1,Active
1578293312,M,45,Married,1,$90K - $110K,Silver,9705,3,34,850,0.088,2001,34,2,2,Active
1431916562,F,35,Married,1,Less than $50K,Silver,2004,3,36,0,0,1974,60,4,2,Active
1630175462,F,60,Single,0,$50K - $70K,Silver,10882,1,55,2517,0.231,1861,46,5,5,Closed
1579430462,F,62,Single,0,Less than $50K,Silver,2936,6,50,326,0.111,2692,29,5,3,Closed
1442502362,M,42,Single,2,$70K - $90K,Silver,6414,2,30,0,0,708,14,3,2,Closed
1437921212,M,44,Single,4,$90K - $110K,Silver,2367,5,36,1606,0.678,4506,59,2,3,Closed
1562291912,F,43,Single,3,Less than $50K,Silver,2313,5,36,1325,0.573,5006,76,3,3,Active
1416600512,F,49,Married,3,Less than $50K,Silver,6184,4,37,0,0,1756,49,1,2,Closed
1606399712,F,49,Divorced,1,$50K - $70K,Silver,2597,6,44,1871,0.72,3637,69,2,5,Active
1574987012,M,41,Divorced,3,$90K - $110K,Silver,30733,5,29,1153,0.038,3455,80,3,2,Active
1428210212,M,47,Married,2,$50K - $70K,Silver,3263,6,37,1525,0.467,14649,110,1,3,Active
1433510162,F,38,Single,3,Less than $50K,Silver,2699,6,28,564,0.209,4813,78,2,2,Active
1436613212,M,43,Married,2,$70K - $90K,Diamond,34516,1,33,1085,0.031,4805,54,2,3,Closed
1542085562,F,62,Single,0,Unknown,Gold,30310,5,49,0,0,3703,91,2,1,Active
1425258212,M,38,Married,4,$90K - $110K,Silver,5768,5,25,0,0,9867,78,4,2,Closed
1574937662,F,35,Married,0,Less than $50K,Silver,3009,2,22,2517,0.836,5329,82,3,2,Active
1431346412,M,43,Married,3,$90K - $110K,Silver,6824,6,31,2517,0.369,9045,67,4,3,Closed
1441712762,M,27,Married,0,$50K - $70K,Silver,3823,4,14,2130,0.557,2026,49,4,1,Active
1422164762,M,55,Unknown,1,$110K and Over,Silver,19849,4,46,2205,0.111,3657,66,2,1,Active
1435323812,F,46,Single,2,Unknown,Silver,2418,3,36,1106,0.457,3541,64,3,3,Active
1427499512,M,55,Married,2,$50K - $70K,Silver,3096,5,47,2217,0.716,2011,41,2,3,Active
1434418862,F,39,Divorced,1,Unknown,Silver,12512,4,34,666,0.053,2995,60,2,1,Active
1514052512,M,34,Single,2,$110K and Over,Silver,31313,3,27,2152,0.069,2555,62,4,1,Active
1424302112,F,57,Married,2,Less than $50K,Silver,5184,5,46,1856,0.358,1834,55,1,1,Active
1432361012,F,41,Unknown,4,$50K - $70K,Silver,2430,4,29,0,0,4334,71,2,3,Active
1430508812,F,58,Divorced,2,Unknown,Diamond,34516,5,36,1864,0.054,3595,52,3,4,Active
1427918612,F,42,Married,4,Less than $50K,Silver,3214,3,23,0,0,2119,44,3,2,Closed
1588231562,M,60,Married,0,$70K - $90K,Silver,9592,6,54,1968,0.205,1821,55,2,1,Active
1428360962,M,45,Married,3,$90K - $110K,Silver,20640,3,35,1603,0.078,1792,53,2,3,Active
1437081962,F,55,Single,3,Less than $50K,Silver,1844,6,43,0,0,4564,82,4,3,Active
1441304462,F,40,Unknown,3,$50K - $70K,Silver,12588,3,22,2005,0.159,1561,26,3,3,Active
1542069362,M,54,Married,3,$90K - $110K,Silver,10448,3,41,1569,0.15,1604,39,2,3,Active
1432299362,F,49,Single,2,Unknown,Silver,2464,2,40,1601,0.65,4739,86,1,3,Active
1440036662,F,62,Single,1,Less than $50K,Silver,1927,4,54,1319,0.684,4199,77,2,2,Active
1425552062,M,59,Married,0,Less than $50K,Silver,3939,6,46,2517,0.639,1489,34,2,1,Active
1438720712,M,36,Married,4,$50K - $70K,Silver,2157,3,28,574,0.266,1663,33,4,1,Active
1428106112,F,55,Married,0,Less than $50K,Silver,3615,6,36,1699,0.47,1967,40,4,2,Active
1441215662,F,53,Single,1,Less than $50K,Silver,1438.3,2,36,0,0,799,17,3,2,Closed
1442092712,F,34,Single,2,Less than $50K,Silver,1695,5,22,761,0.449,4905,91,0,2,Active
1434411962,M,51,Married,3,$50K - $70K,Silver,11512,6,36,988,0.086,1842,32,2,3,Active
1437469712,F,56,Single,1,Less than $50K,Silver,2783,4,48,1763,0.633,3967,42,2,2,Closed
1532767862,F,49,Married,4,Less than $50K,Silver,2473,4,42,1263,0.511,4597,80,4,1,Active
1434779912,F,49,Divorced,2,Less than $50K,Silver,2976,6,36,2257,0.758,3837,57,3,3,Active
1419130562,F,50,Single,2,Unknown,Silver,2751,2,41,2253,0.819,2108,40,2,3,Closed
1433155562,F,50,Unknown,2,Unknown,Silver,1438.3,2,39,0,0,1859,41,2,3,Closed
1422784712,M,59,Married,0,$90K - $110K,Silver,6526,5,46,489,0.075,2331,45,2,4,Closed
1595501462,M,44,Single,4,$90K - $110K,Silver,3936,5,38,2024,0.514,5001,66,4,3,Active
1432676012,M,37,Single,2,$90K - $110K,Silver,6713,1,36,1590,0.237,7946,85,3,2,Active
1420595762,M,43,Divorced,4,$90K - $110K,Silver,24244,2,32,1649,0.068,8074,84,2,1,Active
1425423062,F,48,Single,2,Unknown,Silver,8012,3,40,0,0,2645,63,4,3,Active
1631664212,F,53,Single,3,Less than $50K,Silver,1953,6,48,1215,0.622,4253,72,1,2,Active
1543925462,M,51,Married,2,$90K - $110K,Silver,3290,3,40,2461,0.748,3591,80,4,2,Active
1416816212,F,35,Married,0,Less than $50K,Silver,3436,5,24,2493,0.726,5211,90,1,3,Active
1430835062,F,42,Single,4,Unknown,Silver,9396,3,36,1870,0.199,4301,71,3,3,Active
1433845862,M,52,Married,4,$90K - $110K,Silver,5738,6,42,1112,0.194,1922,48,0,1,Active
1439539412,M,46,Single,0,$90K - $110K,Silver,16983,2,39,0,0,8526,79,3,3,Closed
1543126412,F,42,Single,4,$50K - $70K,Silver,13753,6,30,2517,0.183,7464,66,3,3,Closed
1441552412,F,40,Divorced,1,Less than $50K,Silver,2579,6,30,1959,0.76,4300,69,1,2,Active
1559455712,M,42,Single,2,$70K - $90K,Silver,11761,4,26,1775,0.151,4946,73,2,3,Active
1570575812,F,49,Single,3,Less than $50K,Silver,1675,6,43,0,0,2622,53,4,3,Closed
1547981462,M,52,Married,2,$110K and Over,Gold,34516,1,43,1588,0.046,7512,81,2,2,Active
1437492062,F,59,Single,1,Less than $50K,Silver,6335,3,36,1128,0.178,1217,20,3,2,Active
1612834412,F,51,Married,0,Unknown,Silver,13623,1,46,1432,0.105,4534,83,3,3,Active
1430277212,M,51,Single,3,$50K - $70K,Silver,5000,4,36,942,0.188,4077,81,4,3,Active
1441641362,F,50,Married,1,Less than $50K,Silver,1438.3,3,38,0,0,4594,86,3,3,Active
1426020662,F,59,Married,0,Less than $50K,Silver,7692,5,47,1678,0.218,1861,42,2,3,Active
1430314112,M,61,Single,0,$50K - $70K,Silver,2122,6,49,975,0.459,5224,85,4,1,Active
1421798312,F,51,Unknown,3,Less than $50K,Silver,2267,5,36,1357,0.599,4464,85,2,2,Active
1432154462,F,32,Married,3,Less than $50K,Silver,4561,4,22,2029,0.445,1874,38,4,2,Active
1421137112,M,40,Married,1,$70K - $90K,Silver,2276,1,27,1372,0.603,4159,67,3,3,Active
1432146512,M,42,Unknown,0,$90K - $110K,Gold,34516,5,35,1934,0.056,4613,73,3,2,Active
1419875462,F,55,Married,1,$50K - $70K,Silver,3391,2,43,1696,0.5,4291,77,2,1,Active
1426874162,F,49,Divorced,5,Less than $50K,Silver,1972,5,42,1489,0.755,4715,66,3,2,Active
1416429362,F,38,Married,3,Less than $50K,Silver,2193,6,18,1260,0.575,1799,47,2,3,Active
1541822912,F,50,Married,2,$50K - $70K,Silver,3600,6,37,1904,0.529,4946,75,1,2,Active
1425338162,F,39,Single,1,Less than $50K,Silver,1568,4,29,995,0.635,4531,76,3,1,Active
1428695612,M,59,Married,2,$50K - $70K,Silver,2701,6,50,1572,0.582,1469,36,2,3,Active
1426393262,M,37,Married,2,Less than $50K,Silver,2463,6,36,1751,0.711,2171,58,2,3,Active
1436655812,M,39,Single,2,$50K - $70K,Silver,7723,6,32,1902,0.246,1241,22,2,3,Active
1419064862,M,45,Single,4,$110K and Over,Diamond,34516,1,36,1411,0.041,8007,96,1,3,Active
1430649962,F,43,Married,3,Unknown,Silver,6971,4,36,1506,0.216,3575,67,1,2,Active
1427711762,M,41,Married,4,$90K - $110K,Gold,34516,5,31,1433,0.042,2589,57,2,2,Active
1423938362,F,35,Single,3,Less than $50K,Silver,2211,6,23,1370,0.62,4359,79,1,3,Active
1417389212,F,44,Single,2,Less than $50K,Silver,1506,3,31,168,0.112,2312,44,3,3,Closed
1429578812,F,32,Married,0,Unknown,Silver,6715,5,36,1314,0.196,1731,41,3,3,Active
1418575412,M,48,Divorced,4,$70K - $90K,Silver,1438.3,4,31,0,0,4509,74,1,1,Active
1648348562,F,34,Divorced,2,Less than $50K,Silver,4408,3,30,1510,0.343,4495,77,2,1,Active
1423699712,F,42,Single,2,Less than $50K,Silver,1933,2,32,1127,0.583,4833,71,2,2,Active
1423221962,M,50,Married,1,$50K - $70K,Silver,2071,5,36,1035,0.5,4092,74,4,1,Active
1621977812,F,45,Single,0,Unknown,Silver,2557,5,40,1898,0.742,4808,83,0,4,Active
1442107862,M,45,Single,3,$70K - $90K,Silver,7552,3,33,0,0,1393,32,3,1,Active
1603020812,M,48,Married,2,$90K - $110K,Silver,25658,6,42,1721,0.067,4498,85,2,3,Active
1569601412,M,38,Married,2,$50K - $70K,Silver,1438.3,3,32,0,0,1999,39,2,2,Active
1428570962,M,40,Single,2,$90K - $110K,Silver,14544,5,36,0,0,4064,92,4,1,Active
1624498112,F,51,Married,3,Less than $50K,Silver,3536,5,46,0,0,3281,39,2,5,Closed
1433392262,M,42,Married,4,$110K and Over,Silver,5195,2,34,468,0.09,2682,48,3,3,Closed
1442051462,M,47,Married,4,$70K - $90K,Silver,17557,3,36,0,0,2142,62,3,3,Active
1436940362,M,38,Married,1,$70K - $90K,Silver,9303,6,25,1599,0.172,2261,37,3,2,Active
1424460962,M,50,Unknown,2,$110K and Over,Silver,25645,2,32,1083,0.042,4302,63,1,3,Active
1432913762,F,35,Married,2,Less than $50K,Silver,4014,6,28,2266,0.565,14257,94,3,1,Active
1442853212,F,35,Married,1,Less than $50K,Silver,1918,4,26,900,0.469,4237,76,3,2,Active
1609663112,M,59,Single,0,$70K - $90K,Silver,24621,3,54,471,0.019,2864,51,6,6,Closed
1430418962,F,46,Single,1,Less than $50K,Silver,2029,2,39,1074,0.529,4802,90,1,2,Active
1579777112,F,54,Married,1,Less than $50K,Silver,3947,3,44,1746,0.442,1110,21,3,3,Active
1433290112,F,41,Married,2,Less than $50K,Silver,2580,3,31,2137,0.828,2981,40,3,3,Closed
1436004812,F,60,Single,1,Unknown,Silver,23566,3,51,1147,0.049,4274,64,4,3,Active
1427151062,M,41,Unknown,4,$50K - $70K,Gold,16509,4,32,425,0.026,1740,43,4,2,Closed
1619168162,M,48,Unknown,2,$50K - $70K,Silver,1761,5,43,1249,0.709,4410,73,2,2,Active
1429650662,F,55,Single,3,Less than $50K,Diamond,15987,2,35,1973,0.123,7345,98,3,3,Active
1441501262,M,44,Divorced,3,$50K - $70K,Silver,3575,1,32,0,0,7672,66,2,2,Closed
1435155962,F,50,Married,1,$50K - $70K,Silver,1694,6,41,479,0.283,2349,42,3,3,Closed
1475871812,M,34,Married,1,$70K - $90K,Silver,8063,3,27,2149,0.267,2042,49,2,1,Active
1442994962,M,44,Married,3,$70K - $90K,Silver,20001,2,32,0,0,8094,96,1,1,Active
1429646912,F,45,Married,4,Less than $50K,Silver,2737,2,36,0,0,7587,80,1,1,Active
1426644062,M,48,Single,3,$90K - $110K,Silver,3034,3,37,468,0.154,4172,66,2,3,Active
1426090412,M,61,Single,0,$50K - $70K,Silver,2572,3,48,1969,0.766,4313,84,4,2,Active
1535511962,M,37,Unknown,3,$50K - $70K,Silver,8504,6,31,1956,0.23,1881,51,2,1,Active
